Image	Centroid X µm	Centroid Y µm	Area µm^2
2732stardist.czi	5084.1	4376.6	67.87
2732stardist.czi	5473.2	3475.6	50.9021
2732stardist.czi	13843.8	6973.8	144.7619
2732stardist.czi	5157	2859.5	88.6027
2732stardist.czi	7757.9	15530.9	52.0532
2732stardist.czi	12540	1942.5	64.9298
2732stardist.czi	1304.2	7013.8	84.6727
2732stardist.czi	14982.1	11064.5	40.798
2732stardist.czi	8072	3749	53.5308
2732stardist.czi	10017.8	5764.5	51.1138
2732stardist.czi	1640	9338.3	81.5217
2732stardist.czi	11026.9	9961.8	177.3124
2732stardist.czi	8753	13029.7	71.5792
2732stardist.czi	4813.8	1771.3	144.8684
2732stardist.czi	12933.5	10066.4	186.8414
2732stardist.czi	5425.2	3548.4	67.995
2732stardist.czi	9992.1	12981.9	36.3042
2732stardist.czi	10540.1	10299.6	47.1931
2732stardist.czi	6617	15977.5	84.8399
2732stardist.czi	9217.1	7946.5	100.4501
2732stardist.czi	6799	5789.5	49.1897
2732stardist.czi	9108.8	7783.6	101.4843
2732stardist.czi	12411.9	3881.6	51.154
2732stardist.czi	8855.8	7982	78.0251
2732stardist.czi	9729.6	14661.3	43.9208
2732stardist.czi	14079.3	8519.8	68.5833
2732stardist.czi	10940.1	11970.3	97.8517
2732stardist.czi	7711.6	634.35	38.9706
2732stardist.czi	14441.2	10792.5	109.123
2732stardist.czi	2211.8	10091.8	70.3743
2732stardist.czi	8679.6	10576.3	124.4403
2732stardist.czi	7883.9	8653.9	42.9944
2732stardist.czi	4634	9801.2	59.2482
2732stardist.czi	5866.8	2816.3	37.2516
2732stardist.czi	3392.2	9873.1	39.4922
2732stardist.czi	8022.7	11533	46.8236
2732stardist.czi	10062.7	4586.1	36.8462
2732stardist.czi	12119.3	11913.8	66.6025
2732stardist.czi	6613.4	2021.4	146.8412
2732stardist.czi	10651.3	9824.8	75.7013
2732stardist.czi	4629.4	10638	38.6232
2732stardist.czi	7606.2	14315.9	39.0813
2732stardist.czi	12233.2	4571.2	55.9511
2732stardist.czi	6651.2	6416.9	37.9663
2732stardist.czi	11389.6	10106.1	75.7412
2732stardist.czi	10523.7	12559.5	90.4177
2732stardist.czi	4980.6	9539.4	45.5491
2732stardist.czi	1414.1	1366.4	38.1055
2732stardist.czi	11805.9	12766.2	61.4196
2732stardist.czi	11347.9	3714.1	41.5084
2732stardist.czi	9538.5	10701	48.41
2732stardist.czi	7781.3	14612.8	75.3728
2732stardist.czi	9265.8	6628	81.4237
2732stardist.czi	10710	11518.7	53.1668
2732stardist.czi	7741.8	11180	63.3502
2732stardist.czi	16468.3	6688.3	37.3055
2732stardist.czi	17184.1	5012.2	62.9804
2732stardist.czi	7173.9	2811.8	38.7355
2732stardist.czi	9226	15594.5	46.8378
2732stardist.czi	7231.3	5365.3	42.3883
2732stardist.czi	11002.5	13689.9	40.726
2732stardist.czi	12198	4463.2	36.6871
2732stardist.czi	2130.2	14358.7	57.7654
2732stardist.czi	5423.1	9055	50.1277
2732stardist.czi	6834.2	10143.1	74.1394
2732stardist.czi	6651.8	14946.2	31.9868
2732stardist.czi	11233.9	3628.1	44.9011
2732stardist.czi	6109.2	3717.4	58.0908
2732stardist.czi	8793.5	6451.3	37.9389
2732stardist.czi	10022.5	6952.7	54.9382
2732stardist.czi	7577.3	2638.4	79.1848
2732stardist.czi	6960.3	4415.6	44.2322
2732stardist.czi	9191	7933.1	80.5332
2732stardist.czi	10734.8	11483	47.0875
2732stardist.czi	5226.4	7182.8	98.7053
2732stardist.czi	8133.6	12451.4	59.0131
2732stardist.czi	15682	6387.9	38.3883
2732stardist.czi	16389.2	4844.4	74.4891
2732stardist.czi	3876.6	6734.8	59.6799
2732stardist.czi	10057.8	11010.3	60.3276
2732stardist.czi	17160.4	3218.1	106.4015
2732stardist.czi	12681.3	887.82	62.3525
2732stardist.czi	3223.4	7976.8	35.5851
2732stardist.czi	13790.1	4726.2	34.9493
2732stardist.czi	4270.2	12986.4	62.4923
2732stardist.czi	14462.5	6735.5	49.6306
2732stardist.czi	5084.2	9929.1	79.633
2732stardist.czi	12999.2	11006	69.0053
2732stardist.czi	11089.1	4525.6	192.8566
2732stardist.czi	14289.7	9087.5	86.0617
2732stardist.czi	10440.6	10277.9	63.5734
2732stardist.czi	8251.5	14715.4	51.1682
2732stardist.czi	10234	10981.6	77.1836
2732stardist.czi	8239.2	7491.3	47.3891
2732stardist.czi	8830.9	14727.8	110.0946
2732stardist.czi	10005.7	6073.7	92.0199
2732stardist.czi	7526.9	15537.3	58.1718
2732stardist.czi	10861.5	14022.6	43.0425
2732stardist.czi	5079.7	8307.2	32.0477
2732stardist.czi	8181.3	12440.3	42.1056
2732stardist.czi	6822.9	14300.9	103.6473
2732stardist.czi	14801.1	9513.2	56.3298
2732stardist.czi	7714.3	11299.8	101.9742
2732stardist.czi	11756.7	12920.3	53.1045
2732stardist.czi	4668.3	9420.8	38.1943
2732stardist.czi	3480	16244.6	59.4566
2732stardist.czi	10984	10268.3	36.5778
2732stardist.czi	12105.1	4352.3	44.0007
2732stardist.czi	13984.1	8611.7	62.7617
2732stardist.czi	9691.9	1450	35.7751
2732stardist.czi	2605.4	8128	47.9233
2732stardist.czi	7348.5	1526.4	88.0246
2732stardist.czi	11983.1	12039.5	59.4032
2732stardist.czi	16329.9	2884.7	57.585
2732stardist.czi	5636.5	5324.2	44.1605
2732stardist.czi	13493.5	3478.6	41.9326
2732stardist.czi	10893.7	11724.9	63.8127
2732stardist.czi	9279.1	12681.4	59.0437
2732stardist.czi	12572.9	11116.4	71.6221
2732stardist.czi	13005.2	1805	49.9528
2732stardist.czi	863.51	3960.4	39.5882
2732stardist.czi	6810.5	2939.9	53.006
2732stardist.czi	5771.1	10681.6	46.5541
2732stardist.czi	13354.6	2920.3	44.4234
2732stardist.czi	13915.6	9930.9	73.0665
2732stardist.czi	7333.3	13868.4	105.4592
2732stardist.czi	1487.1	2967.2	35.9582
2732stardist.czi	11990.4	3516.2	44.1651
2732stardist.czi	7395	7306.3	49.8961
2732stardist.czi	8361	7669.4	31.378
2732stardist.czi	10631.7	16443.6	37.8273
2732stardist.czi	12419.9	3506.8	95.6937
2732stardist.czi	5689.7	3883.8	50.7865
2732stardist.czi	2549.6	11466.1	51.5487
2732stardist.czi	5473.1	3623.3	36.6689
2732stardist.czi	2214.6	3953.1	100.4622
2732stardist.czi	7735.7	10992	65.9525
2732stardist.czi	9217	12568.9	77.6078
2732stardist.czi	6063	7337	31.7569
2732stardist.czi	10800.1	15194.5	55.5379
2732stardist.czi	13016.2	10192.5	51.0675
2732stardist.czi	1011	6852.9	35.2043
2732stardist.czi	7898.6	4343.9	45.3866
2732stardist.czi	12102.5	11435.2	42.8469
2732stardist.czi	7316.2	13559.8	103.7742
2732stardist.czi	5259.8	14658	40.6525
2732stardist.czi	12753.5	9993.2	77.8035
2732stardist.czi	11033.2	11146.9	49.1998
2732stardist.czi	16501.2	5948.7	38.5525
2732stardist.czi	11535.9	2668.9	45.2152
2732stardist.czi	10387	13171	49.8034
2732stardist.czi	11564.5	1314.1	37.046
2732stardist.czi	8352	4501.1	35.6944
2732stardist.czi	14319.7	9433.3	70.1418
2732stardist.czi	8268	14282.1	47.7426
2732stardist.czi	13703.4	3634.1	41.6091
2732stardist.czi	658.02	2983.6	99.8473
2732stardist.czi	8782.9	8045	41.3246
2732stardist.czi	7577.9	7477	47.5682
2732stardist.czi	8925.6	3737.8	69.5455
2732stardist.czi	3612.4	3458.5	40.3772
2732stardist.czi	9423.1	7405.2	36.9228
2732stardist.czi	2925	14435.1	54.0403
2732stardist.czi	3497.1	8596.7	41.0687
2732stardist.czi	13357.8	6759.1	46.3695
2732stardist.czi	6622	11525	44.3694
2732stardist.czi	12140.5	3938.9	43.3104
2732stardist.czi	8771.1	15004.2	35.2044
2732stardist.czi	11020.9	12821.5	43.9265
2732stardist.czi	4027.8	10793.2	45.7437
2732stardist.czi	11298.9	12130.6	98.2306
2732stardist.czi	9184.5	14482.1	101.2173
2732stardist.czi	10689.9	16883.5	43.9595
2732stardist.czi	2335.5	14324.3	50.8008
2732stardist.czi	7246.2	14261.1	124.1707
2732stardist.czi	12933.1	1039.1	59.8168
2732stardist.czi	8959	11917	56.6436
2732stardist.czi	10315	3260.1	42.6615
2732stardist.czi	7024.8	14900.3	48.3095
2732stardist.czi	3985.7	8699.9	32.7815
2732stardist.czi	14990.2	9800.3	70.5337
2732stardist.czi	3884.2	7944.5	53.3393
2732stardist.czi	6698.2	727.52	35.9544
2732stardist.czi	10060.8	14233.1	67.1405
2732stardist.czi	4547.3	10301.9	29.2917
2732stardist.czi	4215.9	3901.1	44.5758
2732stardist.czi	11157.9	16324.8	39.4331
2732stardist.czi	7915.7	16351.2	31.6678
2732stardist.czi	2520.1	15113.5	69.4546
2732stardist.czi	10148.8	2366.7	46.4429
2732stardist.czi	3444.9	4706.6	181.7191
2732stardist.czi	3210.8	11097.7	88.5889
2732stardist.czi	14096.8	8532	42.537
2732stardist.czi	9739.4	7519.5	99.5417
2732stardist.czi	6027.7	7312.5	34.3302
2732stardist.czi	3818	7290.5	43.335
2732stardist.czi	12792	10029.2	120.4293
2732stardist.czi	8615.4	7342.7	130.423
2732stardist.czi	5530.3	10250.1	40.4544
2732stardist.czi	7790.6	6448.2	46.4312
2732stardist.czi	7201.9	4016.3	50.8874
2732stardist.czi	7954.4	14852.8	42.7174
2732stardist.czi	5610.3	10382.7	39.425
2732stardist.czi	6331.4	13109.2	37.4337
2732stardist.czi	9032.7	13123.3	36.1934
2732stardist.czi	6062.1	7250.7	45.0599
2732stardist.czi	8101.7	6108	38.3702
2732stardist.czi	7646	10803	60.9407
2732stardist.czi	14268.3	10278.4	52.9473
2732stardist.czi	10949.8	4287.5	38.6556
2732stardist.czi	9585.6	5876	51.4388
2732stardist.czi	9286.7	10782.3	72.996
2732stardist.czi	7335.5	950.86	49.8137
2732stardist.czi	7838.6	12830.5	62.337
2732stardist.czi	5846.5	2504.5	46.5721
2732stardist.czi	12986	11001.4	63.9063
2732stardist.czi	8228	3178.5	37.7976
2732stardist.czi	6513.6	9366.2	46.2273
2732stardist.czi	10084	12507.6	42.861
2732stardist.czi	1475.9	10876	221.3079
2732stardist.czi	8109	11453.9	32.0497
2732stardist.czi	10313.1	5388.5	51.8813
2732stardist.czi	9327	7176.8	44.9196
2732stardist.czi	11076.2	4392	34.9654
2732stardist.czi	6261.4	10396.9	47.404
2732stardist.czi	7213.1	657.37	58.4925
2732stardist.czi	6796.9	3090.6	38.9011
2732stardist.czi	8423.1	12944.4	36.4356
2732stardist.czi	8163.1	7758.6	36.7043
2732stardist.czi	12246.9	4766.4	36.0327
2732stardist.czi	2440.5	1273.1	100.0271
2732stardist.czi	15134.1	11521.9	85.9971
2732stardist.czi	10965.9	12317.9	58.1407
2732stardist.czi	4051.7	4267.6	120.1815
2732stardist.czi	15205.6	10256.8	46.7517
2732stardist.czi	14606.9	10994.2	42.3857
2732stardist.czi	9959.1	7708.4	52.1023
2732stardist.czi	9799.2	3830	39.7609
2732stardist.czi	6879.2	9365.8	50.1689
2732stardist.czi	7135.9	13852.5	78.4575
2732stardist.czi	13934.6	9771.4	49.3531
2732stardist.czi	10486.3	11451.7	50.7962
2732stardist.czi	9412.9	7046.4	54.4174
2732stardist.czi	13177.1	5548.9	38.0249
2732stardist.czi	4474.4	7855.1	32.9677
2732stardist.czi	9479.6	11697.5	75.7681
2732stardist.czi	9914.7	11205.1	66.7419
2732stardist.czi	7188.8	3656.7	37.8959
2732stardist.czi	10371.9	2390.8	36.1882
2732stardist.czi	6135.7	3897	51.7297
2732stardist.czi	11287.3	2014	38.0782
2732stardist.czi	9866.9	11765.3	32.9881
2732stardist.czi	4578	4668.3	36.7968
2732stardist.czi	6536.5	13948.7	50.1501
2732stardist.czi	15009	4843	33.8082
2732stardist.czi	2940.4	16719.9	100.4474
2732stardist.czi	11066	11673.9	50.9945
2732stardist.czi	10475.4	12992.4	44.489
2732stardist.czi	7377.8	3877.4	45.7958
2732stardist.czi	7083.7	11961.5	56.8694
2732stardist.czi	9377.2	7188.9	45.518
2732stardist.czi	4990.1	8272.6	45.9161
2732stardist.czi	8702.7	10257.3	35.7057
2732stardist.czi	12143	4478.2	35.2556
2732stardist.czi	3332.9	7446.7	50.2227
2732stardist.czi	6874.4	9276.6	139.9006
2732stardist.czi	5733.3	6777.7	43.366
2732stardist.czi	8216.5	7227.4	53.3491
2732stardist.czi	4244	10603.6	33.8075
2732stardist.czi	13828.2	9758.2	146.4473
2732stardist.czi	6815.1	15584.6	48.9776
2732stardist.czi	11599.6	3035.4	45.5093
2732stardist.czi	278.19	3126.5	41.8124
2732stardist.czi	13581.7	3289.6	56.06
2732stardist.czi	10291.5	11903.9	106.1305
2732stardist.czi	8467.5	14573.1	95.7495
2732stardist.czi	5166.6	7920.4	35.4396
2732stardist.czi	11501.7	2515	46.1512
2732stardist.czi	14210.2	6108.9	35.3394
2732stardist.czi	8381.4	5582.3	34.925
2732stardist.czi	6494.4	5467.9	74.2338
2732stardist.czi	13808.2	6028.2	64.7987
2732stardist.czi	10285.2	3326.7	44.773
2732stardist.czi	3588.9	6213.2	41.5156
2732stardist.czi	9352.5	6662.3	42.5752
2732stardist.czi	5215.6	2741.3	86.5576
2732stardist.czi	7590.1	8168.2	50.5186
2732stardist.czi	5613.9	12890.6	132.4266
2732stardist.czi	1525	1117.4	72.3682
2732stardist.czi	15686.1	6415.5	34.141
2732stardist.czi	9399.9	7819.3	66.2279
2732stardist.czi	11793.3	3902.4	36.813
2732stardist.czi	5542.2	7981.4	38.4672
2732stardist.czi	12257.3	3449.5	37.331
2732stardist.czi	8357.2	12463.2	38.5234
2732stardist.czi	10593.8	10936.1	63.9238
2732stardist.czi	13830.1	3618	104.6159
2732stardist.czi	9141.5	14473	69.9581
2732stardist.czi	1471.1	2308.2	35.9779
2732stardist.czi	9615.7	7662	81.436
2732stardist.czi	2836.8	3398.7	48.0635
2732stardist.czi	14960.4	9811.8	43.5294
2732stardist.czi	8380.1	7664	40.8287
2732stardist.czi	12867.6	10780.4	110.7806
2732stardist.czi	2920	1855.6	52.3148
2732stardist.czi	5531.3	8791.2	32.0392
2732stardist.czi	4228.2	4292.7	69.8124
2732stardist.czi	7767.4	11080.6	52.4741
2732stardist.czi	6122.7	6836.5	55.4176
2732stardist.czi	10732.6	4257.2	39.0881
2732stardist.czi	8823.6	2372.9	110.5917
2732stardist.czi	11468.3	12827.9	42.4177
2732stardist.czi	10722.8	14031.1	121.9108
2732stardist.czi	15738.4	6832.9	34.6393
2732stardist.czi	8181.9	3570.5	34.9571
2732stardist.czi	6915.9	13241.4	68.4198
2732stardist.czi	11786.8	12279.7	75.8619
2732stardist.czi	5056.2	3203	35.6792
2732stardist.czi	2330.1	11373.8	54.8889
2732stardist.czi	6485.3	8354.1	41.1247
2732stardist.czi	15583.2	4788.5	37.7877
2732stardist.czi	6065.9	8377	29.0518
2732stardist.czi	10359.1	10155.6	62.3811
2732stardist.czi	10259.9	5307.2	51.4909
2732stardist.czi	16373.9	4335.5	40.2588
2732stardist.czi	3239.9	10804.8	30.1889
2732stardist.czi	4284.7	12547	45.5332
2732stardist.czi	9142.2	6467.5	47.6518
2732stardist.czi	7476.3	7548.1	91.9595
2732stardist.czi	6751.7	8330.8	32.0194
2732stardist.czi	8196.1	6600.2	32.7054
2732stardist.czi	8884.5	2638.6	50.8291
2732stardist.czi	1392.9	1404	56.3432
2732stardist.czi	11367.1	11744.1	63.2127
2732stardist.czi	13732.1	6493.5	127.4802
2732stardist.czi	10111	12165.1	38.7935
2732stardist.czi	16636	4303.3	43.8694
2732stardist.czi	11102.2	14178.1	34.3235
2732stardist.czi	12944.9	5008.1	48.2478
2732stardist.czi	8826.9	14638.1	64.7605
2732stardist.czi	9165.9	7888.4	53.213
2732stardist.czi	8348.9	14421.7	67.7296
2732stardist.czi	7547	15525.1	50.1689
2732stardist.czi	10452.2	12039.1	41.1105
2732stardist.czi	16380.2	4313.2	75.4015
2732stardist.czi	11890.9	11128.2	55.8997
2732stardist.czi	13948.9	9913.5	107.0186
2732stardist.czi	10758.4	10515.9	52.2974
2732stardist.czi	6822.1	13616.4	32.8665
2732stardist.czi	10747.8	12616	45.3023
2732stardist.czi	12377.2	4094.8	39.2715
2732stardist.czi	5142	3825.1	34.8111
2732stardist.czi	11627.2	12361.8	46.139
2732stardist.czi	4177.7	9689.2	34.8595
2732stardist.czi	8317.3	7145.1	34.1618
2732stardist.czi	11990.7	2259.3	41.7997
2732stardist.czi	16613.5	7419.8	97.027
2732stardist.czi	7877.8	11827	55.6673
2732stardist.czi	6992.9	3376.2	70.3467
2732stardist.czi	14988.1	9698.1	84.5671
2732stardist.czi	9787.6	9823.7	66.053
2732stardist.czi	11131.8	11749.4	43.3656
2732stardist.czi	9101.8	7517.5	56.1016
2732stardist.czi	2385.1	16799.5	78.1283
2732stardist.czi	6629.7	11526.6	40.7064
2732stardist.czi	181.91	3566.7	42.2599
2732stardist.czi	2765.1	8914	50.7329
2732stardist.czi	16346.4	3347.1	35.8131
2732stardist.czi	6559.2	5628.4	40.1664
2732stardist.czi	10940.8	3369	38.9392
2732stardist.czi	9218	6488.9	44.615
2732stardist.czi	7954.1	7921.5	59.6538
2732stardist.czi	7115.2	10256.8	44.8012
2732stardist.czi	11945.2	10965.8	41.4814
2732stardist.czi	3941.3	9915	30.6082
2732stardist.czi	4315	12530.5	44.3467
2732stardist.czi	6683.6	11238.2	88.231
2732stardist.czi	3178.5	13949.8	54.9552
2732stardist.czi	8869.1	13284.7	55.5577
2732stardist.czi	9390.2	12554.7	66.3741
2732stardist.czi	6877.9	5119.9	50.291
2732stardist.czi	6508.3	4456.2	44.4997
2732stardist.czi	4814.4	9157.3	65.4194
2732stardist.czi	9969.4	6535.4	89.1417
2732stardist.czi	2171.4	12604.6	48.488
2732stardist.czi	14067.7	3478.4	36.3297
2732stardist.czi	13195.1	11092	35.3365
2732stardist.czi	7251.1	5406.7	45.0152
2732stardist.czi	13862.5	6173.9	99.4479
2732stardist.czi	15222.8	11844.8	33.2688
2732stardist.czi	11477.3	11730.5	42.7663
2732stardist.czi	7559.6	13078.3	55.2621
2732stardist.czi	9329.9	10653.9	30.3976
2732stardist.czi	8590	5884.7	32.4126
2732stardist.czi	10239.5	12160.9	39.834
2732stardist.czi	683.82	2781.5	55.3379
2732stardist.czi	8631.1	12599.8	52.3494
2732stardist.czi	9509.3	5380.7	38.3286
2732stardist.czi	9392.4	7983.7	189.4521
2732stardist.czi	8013.1	5193.7	37.2462
2732stardist.czi	6952	6206.1	39.7226
2732stardist.czi	9573.4	11973.6	37.5771
2732stardist.czi	9135.4	6534.1	38.1606
2732stardist.czi	14654	4456.4	125.1492
2732stardist.czi	11191.3	10466.9	74.9729
2732stardist.czi	12183.2	3260.4	37.4154
2732stardist.czi	16495.9	4890.5	46.1016
2732stardist.czi	8313.4	14840.5	34.636
2732stardist.czi	8309.7	14123.1	87.4042
2732stardist.czi	10859.3	10733.7	65.9558
2732stardist.czi	10131.2	15148.2	33.6837
2732stardist.czi	4925.1	4411.8	47.4233
2732stardist.czi	5381.4	9995.7	33.2014
2732stardist.czi	3208.2	9090.3	29.4246
2732stardist.czi	14397	6021.3	40.653
2732stardist.czi	5616.9	3766.5	35.843
2732stardist.czi	16276.3	4658.4	43.4639
2732stardist.czi	6318.9	2466.9	50.2862
2732stardist.czi	2772.5	4108.3	73.4692
2732stardist.czi	15790.4	6690.4	38.96
2732stardist.czi	8238.6	7148.9	45.967
2732stardist.czi	2942.3	5031.8	42.0849
2732stardist.czi	7639.1	10787.6	32.2835
2732stardist.czi	7925.4	7261.2	50.1293
2732stardist.czi	8794.1	13504.2	56.0576
2732stardist.czi	5394.7	8705.3	51.6327
2732stardist.czi	9007.7	7560.2	100.3849
2732stardist.czi	11111.7	16062.5	88.1579
2732stardist.czi	8008.9	5382	37.5546
2732stardist.czi	8220.1	7058.4	52.5261
2732stardist.czi	11987.8	10054.6	80.1632
2732stardist.czi	7263.1	9197.9	42.6232
2732stardist.czi	1664	7487.8	52.1024
2732stardist.czi	3686.2	7647.1	26.8424
2732stardist.czi	14206	2866.8	44.8524
2732stardist.czi	7753.6	12436	60.0298
2732stardist.czi	10759.5	4049.5	34.6692
2732stardist.czi	676.08	4073.1	103.2517
2732stardist.czi	7885	16322	109.4093
2732stardist.czi	8532.2	4194.2	34.826
2732stardist.czi	7977.9	8502.7	37.6519
2732stardist.czi	10758.6	14437.6	68.0313
2732stardist.czi	11696.6	16205.6	42.3571
2732stardist.czi	15106	10144.1	110.7519
2732stardist.czi	5372.6	3031.7	46.5848
2732stardist.czi	5598.1	11186	62.0839
2732stardist.czi	14656.3	10157.8	69.917
2732stardist.czi	107.83	3994.8	69.561
2732stardist.czi	11166.2	16511.1	79.7917
2732stardist.czi	12008.3	12836.6	61.9689
2732stardist.czi	7479.2	11503.8	29.8483
2732stardist.czi	756.87	3991.1	50.4041
2732stardist.czi	14107.7	8530.2	66.6082
2732stardist.czi	12139.9	11627.7	79.3461
2732stardist.czi	9540.1	12950	99.5272
2732stardist.czi	3812.6	6541.9	55.6345
2732stardist.czi	1546.1	9201.4	58.8513
2732stardist.czi	8313.9	11770.3	44.9005
2732stardist.czi	12028.5	10148.3	95.1811
2732stardist.czi	7128.4	12001	99.7529
2732stardist.czi	9625.8	10095.1	33.8579
2732stardist.czi	7988.9	5918.9	36.4907
2732stardist.czi	13090	5537.3	31.1975
2732stardist.czi	6110	14233.3	34.5289
2732stardist.czi	4056.7	9917.5	36.2307
2732stardist.czi	10035.7	508.47	59.6428
2732stardist.czi	5096	14323.8	32.1582
2732stardist.czi	15420.2	4260.5	157.5475
2732stardist.czi	7975.6	15597.2	54.4409
2732stardist.czi	7861.8	9133.3	44.8394
2732stardist.czi	9660.6	7645.9	122.5972
2732stardist.czi	2779.5	7304.4	37.1821
2732stardist.czi	8532.3	6642.9	42.069
2732stardist.czi	6400.5	11661.4	45.6957
2732stardist.czi	3738.2	16480.2	41.7255
2732stardist.czi	10506.2	11373.4	47.3272
2732stardist.czi	12322.3	3941.8	44.9958
2732stardist.czi	7913.6	12441.2	50.4318
2732stardist.czi	3339.3	16387.5	36.6273
2732stardist.czi	9324.2	4359.3	27.3394
2732stardist.czi	5370.1	9981.9	29.2495
2732stardist.czi	4073.4	16428.3	60.604
2732stardist.czi	13856.5	9727.2	101.4679
2732stardist.czi	7393.8	16062.8	52.8978
2732stardist.czi	2633.7	14049.4	84.1007
2732stardist.czi	14040	5498.2	44.3277
2732stardist.czi	6606.7	9687.3	56.1727
2732stardist.czi	6498.7	732.29	37.4423
2732stardist.czi	9621.8	13908.1	36.2004
2732stardist.czi	9304.4	12380.7	58.1997
2732stardist.czi	9731.3	7479.8	48.2695
2732stardist.czi	8002.3	2862.4	68.0775
2732stardist.czi	229.78	3054.2	123.7544
2732stardist.czi	10942.8	12149.2	31.2336
2732stardist.czi	5477.4	7811.2	70.6792
2732stardist.czi	7740.9	11043.9	55.1539
2732stardist.czi	11629.6	11279.6	63.1887
2732stardist.czi	12582.5	4149.2	36.1881
2732stardist.czi	14133.1	5440.1	63.902
2732stardist.czi	9617.6	7839.7	153.491
2732stardist.czi	8253.7	7723.2	66.63
2732stardist.czi	4157.5	12429.4	55.4011
2732stardist.czi	15926.2	5389.3	46.2777
2732stardist.czi	12569.4	4258.2	41.7294
2732stardist.czi	9775.7	2091.4	47.1331
2732stardist.czi	11372.1	3687.6	39.0104
2732stardist.czi	8400.2	11221.5	47.0021
2732stardist.czi	9923.1	12528.2	67.1223
2732stardist.czi	12967.5	9934	161.5703
2732stardist.czi	8030.8	4549.3	43.2653
2732stardist.czi	5351.9	5563.8	45.2084
2732stardist.czi	4810	8487.9	35.5884
2732stardist.czi	10917.7	4251.2	31.1654
2732stardist.czi	9362.3	6665.1	98.6365
2732stardist.czi	6594.2	4475.2	31.8101
2732stardist.czi	12317.3	11799.8	89.5663
2732stardist.czi	6580.3	3349.3	40.7525
2732stardist.czi	16550.1	3450.1	33.8735
2732stardist.czi	6535	9253.7	107.8383
2732stardist.czi	10798.9	10781	35.9885
2732stardist.czi	250.26	4818.2	86.6467
2732stardist.czi	1662	1229.4	47.8088
2732stardist.czi	6552.1	1027.1	28.4314
2732stardist.czi	14352.6	6156	95.6232
2732stardist.czi	11516.5	2887.1	62.1833
2732stardist.czi	15331.1	11291.1	68.9248
