Image	Centroid X µm	Centroid Y µm	Area µm^2
3258.czi	6548.3	9116	31.0163
3258.czi	4334.7	13359.9	23.1649
3258.czi	7324.1	5355.6	40.2385
3258.czi	6585.5	11876	47.0683
3258.czi	21283.8	8016.4	47.2751
3258.czi	12264.5	12032.1	53.3389
3258.czi	7822.9	13283.7	66.5984
3258.czi	17022.7	5871.1	39.4434
3258.czi	14060.4	11900.7	59.0794
3258.czi	7004.7	5517.6	64.2896
3258.czi	16264.2	4169.4	48.6731
3258.czi	19899.4	8991.4	71.291
3258.czi	10357.2	10234.3	41.5555
3258.czi	18212.2	6599.1	28.7636
3258.czi	30364.1	2995.1	35.6888
3258.czi	6547.5	11864.8	39.136
3258.czi	32197.1	1147.9	24.551
3258.czi	28969.6	6860.4	33.3458
3258.czi	5942.8	5973	30.3898
3258.czi	8717.1	3007.1	39.2704
3258.czi	9537.8	11147.2	47.2878
3258.czi	6431.5	4087.1	30.5471
3258.czi	32875	3424.1	48.275
3258.czi	9212.6	2846	44.2044
3258.czi	15386.5	2498.5	99.2482
3258.czi	18345.3	11740.3	52.2728
3258.czi	31787.7	982.72	86.6908
3258.czi	18792	10686.2	43.9319
3258.czi	24451	10347.2	47.8996
3258.czi	4858.9	8897.7	44.925
3258.czi	5543	2354.3	31.7378
3258.czi	26435.9	9118.1	113.7352
3258.czi	21972.1	6896.7	26.2979
3258.czi	5955.8	4279.8	40.5492
3258.czi	22481.8	2857.6	34.1394
3258.czi	25507.7	9160.2	31.5184
3258.czi	3320.9	6791.6	37.1611
3258.czi	3248.4	7755.5	31.684
3258.czi	6451	3855.1	28.3452
3258.czi	7957.8	11957.9	31.1883
3258.czi	4833.1	4493.5	24.8349
3258.czi	5046.1	6079.3	22.9502
3258.czi	15336.9	10774.4	58.8932
3258.czi	6508.4	5165.6	78.2006
3258.czi	17477.1	7943.4	49.1649
3258.czi	26684.1	4507.4	34.7155
3258.czi	21517.9	9451.3	24.5654
3258.czi	5507.3	2836.6	34.541
3258.czi	3094.9	9222.1	38.9204
3258.czi	4256.5	11470	59.4295
3258.czi	19694	11151.5	47.6004
3258.czi	14713.7	11044.7	48.0819
3258.czi	14649.7	9717.8	115.4624
3258.czi	24400.9	8480.1	34.298
3258.czi	32864.6	1695.5	43.2948
3258.czi	19853.1	11813.4	45.4769
3258.czi	30845.9	3902.4	24.328
3258.czi	20076.4	8211.1	44.4804
3258.czi	27606.4	8337.7	30.7091
3258.czi	13704.5	9192	32.3055
3258.czi	27807	6686.4	43.5862
3258.czi	28991.1	5117.4	42.4968
3258.czi	13364.2	12295.5	26.3687
3258.czi	4719.4	4213	29.3454
3258.czi	7220.6	8534	43.4544
3258.czi	19002.7	10209.7	37.528
3258.czi	13669.8	6540.9	54.2473
3258.czi	1747.1	5704.4	36.3865
3258.czi	8746.1	3528	28.376
3258.czi	21288	9221.7	68.4732
3258.czi	25812.2	7086.6	41.2729
3258.czi	21171.3	9280.6	28.0176
3258.czi	29066.2	1777.8	25.7133
3258.czi	31877.4	2635.6	27.244
3258.czi	2616.9	11220.6	64.8519
3258.czi	25216.1	7984.1	24.1883
3258.czi	21473.9	9864.5	24.7881
3258.czi	21424.4	5936.5	43.642
3258.czi	30049.7	2537	34.2326
3258.czi	23634.5	10024.7	32.3571
3258.czi	7116.6	11909.1	33.6267
3258.czi	23525.4	6503.3	30.2721
3258.czi	22752.3	11530.8	36.1045
3258.czi	24616.1	5212.3	27.5464
3258.czi	31756.4	1612.1	66.5221
3258.czi	14003.7	7655.2	33.4712
3258.czi	25993.9	6046	19.408
3258.czi	22743.4	11036.7	23.9916
3258.czi	13138.5	871.23	39.8449
3258.czi	6068.8	8533.6	41.9427
3258.czi	29594.3	5914.8	23.6337
3258.czi	22621.8	9102.9	26.58
3258.czi	19081	5976.2	33.0088
3258.czi	25362.9	7019.4	64.3142
3258.czi	17274.9	6708.2	191.3372
3258.czi	23234.5	4502.4	34.6915
3258.czi	26560.8	2861.3	38.2883
3258.czi	6079.1	4395	31.8672
3258.czi	22112.6	10303.2	44.4442
3258.czi	18617.8	8723.7	38.271
3258.czi	5403	16275.2	44.0722
3258.czi	24615.3	10186	27.4049
3258.czi	15451.3	12376.7	61.8549
3258.czi	17976.4	6433.2	32.6451
3258.czi	7554.2	13194.4	56.3758
3258.czi	25111.2	7487	25.2581
3258.czi	10713.7	1962.9	36.901
3258.czi	27992.4	7558.9	30.8963
3258.czi	9481.3	12301.9	50.346
3258.czi	29365.9	6584.9	23.0916
3258.czi	11773.3	1272.1	93.1725
3258.czi	25697.5	9786.4	49.9785
3258.czi	5982.1	2587.9	53.1999
3258.czi	17247	11361.5	26.5259
3258.czi	6289.5	9039.3	105.4948
3258.czi	33706.4	204.71	25.2567
3258.czi	19819.4	2392	81.3713
3258.czi	20142	10624.2	26.7765
3258.czi	20389.9	10592.6	57.0731
3258.czi	28664.1	7143.2	21.8099
3258.czi	18336.8	11729.3	64.4599
3258.czi	7879	14488.6	119.9342
3258.czi	17981.3	7071	34.1478
3258.czi	12580.6	11868.2	39.6341
3258.czi	24951.8	2407.5	50.0745
3258.czi	4694	9390.2	57.4673
3258.czi	21619.3	3727.1	35.8111
3258.czi	14089.5	10896.8	36.3641
3258.czi	11079.6	10645.1	42.7937
3258.czi	33062.8	2490.8	83.3622
3258.czi	22977.2	11005.4	47.6786
3258.czi	27646.9	6519.2	21.6374
3258.czi	9347.9	11362.1	27.9853
3258.czi	13372.9	11064.1	31.5712
3258.czi	22853.3	7375.6	28.9762
3258.czi	6390.7	16331.6	41.4098
3258.czi	28713.5	6657.2	23.5232
3258.czi	8932.6	5989.7	34.0159
3258.czi	14780.4	6699.4	78.4052
3258.czi	6192.1	8383.4	43.8632
3258.czi	29789.3	590.98	89.9718
3258.czi	22866.6	3421.2	38.2294
3258.czi	20542	10702.1	49.1741
3258.czi	30342.2	6050.8	24.441
3258.czi	10011.6	11991.7	41.0673
3258.czi	21989.9	9423.9	34.7279
3258.czi	23132.2	9893.8	62.883
3258.czi	20703.7	11463.4	58.3072
3258.czi	18080.2	10624	28.0291
3258.czi	23857.9	3143	26.415
3258.czi	7476.1	10190.9	23.1476
3258.czi	4154.5	12970.6	36.6711
3258.czi	29176.7	7220.9	21.0208
3258.czi	28294.6	6888.8	29.6212
3258.czi	24703.9	10284.2	43.1546
3258.czi	27085.2	2430.9	37.2133
3258.czi	2884.1	11833.2	31.154
3258.czi	28889.9	3434	20.8774
3258.czi	29005.4	4129	27.1135
3258.czi	11969.4	11481.3	23.4661
3258.czi	20947	11804.7	62.0399
3258.czi	25453.4	5810.7	37.7798
3258.czi	33005.5	2336.8	23.8664
3258.czi	20811.5	7967.2	80.1793
3258.czi	17424.1	4532.6	30.8717
3258.czi	6762.9	9387.8	68.8664
3258.czi	7536.2	13738.2	50.8426
3258.czi	22779.3	6959.6	21.9527
3258.czi	31387.4	3523.2	28.8067
3258.czi	9499.2	6460.2	63.6638
3258.czi	22145.6	10638.2	40.3021
3258.czi	33828.3	2563.4	22.5516
3258.czi	26755.3	4192.5	70.2947
3258.czi	4571.1	5477.1	42.1346
3258.czi	25523.4	6741.7	37.5912
3258.czi	17269.4	11558.7	30.7669
3258.czi	12056	5214	30.0294
3258.czi	20718.2	7383.9	24.4648
3258.czi	11735.2	3276.5	48.4052
3258.czi	1702	5752.1	29.1143
3258.czi	32628.5	814.05	99.7871
3258.czi	25294.9	8291.9	59.9475
3258.czi	27266.2	1577.8	24.2609
3258.czi	23703.1	10383.6	43.7632
3258.czi	8276	12720.1	63.9624
3258.czi	27754	4588.1	43.073
3258.czi	1762.4	5628.1	21.4359
3258.czi	7732.6	8118.5	27.2327
3258.czi	13961.7	1906.4	113.8794
3258.czi	27548.2	8896.9	30.2458
3258.czi	13178.6	8825.4	39.1551
3258.czi	5188.7	8832.1	39.9922
3258.czi	28840.2	1159.5	28.7002
3258.czi	25742.8	8601.7	60.0881
3258.czi	24706.4	4398.8	39.3466
3258.czi	12344.5	12416.1	67.552
3258.czi	24861.5	3849.5	30.983
3258.czi	15165	2858.3	30.2316
3258.czi	6966.5	9451.4	28.2975
3258.czi	27966.9	6669.6	21.9264
3258.czi	22310.8	3999.8	29.6977
3258.czi	12517.5	11718.3	21.5443
3258.czi	5611.4	2457.5	30.0334
3258.czi	29710.2	3903.6	26.1485
3258.czi	23446.5	8612.5	46.4186
3258.czi	19904.8	11657.5	23.4408
3258.czi	26604.1	6883.8	24.261
3258.czi	7148.9	1519.1	35.5978
3258.czi	18236.4	4639.9	34.3121
3258.czi	6657.3	14740.8	38.0071
3258.czi	22961.5	11096.1	22.0971
3258.czi	12066	11376.5	20.7523
3258.czi	20451.4	5725.1	34.7971
3258.czi	25194.7	5585.9	30.227
3258.czi	23531	6324.8	32.3733
3258.czi	27719.3	7231.8	22.2838
3258.czi	26952.9	5182.8	24.283
3258.czi	22287	3905.8	24.5277
3258.czi	8904	11181.1	26.5325
3258.czi	2191.4	5950.3	39.2559
3258.czi	26877.6	3719.8	35.9787
3258.czi	1611	3576.8	53.5938
3258.czi	9368.8	11770.6	23.6573
3258.czi	1501	5752	44.3102
3258.czi	18373.2	8376.1	26.3421
3258.czi	15172.4	2313.5	60.9006
3258.czi	5136.9	6318.8	51.5008
3258.czi	12764	11679.2	22.3493
3258.czi	6080	13039.9	27.3886
3258.czi	20701.3	11030.9	24.0651
3258.czi	19507	6352.7	42.1833
3258.czi	14724.4	11778	118.3987
3258.czi	18364.2	7615.9	22.1449
3258.czi	23262.9	10713.3	54.8788
3258.czi	3354.1	7734.5	41.0486
3258.czi	13585.6	783.93	33.363
3258.czi	29833.1	5255.8	24.931
3258.czi	26043.6	9262.6	80.2235
3258.czi	21771.8	10956.5	27.9674
3258.czi	25893.6	1982.1	34.0321
3258.czi	7424.7	10881.5	45.1554
3258.czi	12067.9	12673.9	48.1122
3258.czi	4941.3	4316.1	29.2947
3258.czi	20400.2	9122.2	22.7135
3258.czi	11719.6	12771.1	50.8121
3258.czi	31816.3	1708.4	25.6198
3258.czi	8244.1	12215.9	34.759
3258.czi	29863.2	1124	80.0755
3258.czi	5976.7	7227.8	48.5942
3258.czi	11131.6	12633.9	38.6587
3258.czi	31538.1	1483	25.9093
3258.czi	2890.9	9639	22.8888
3258.czi	4474.3	14901.3	35.5862
3258.czi	7053	2685.3	51.6749
3258.czi	20977.6	11016.6	67.2952
3258.czi	34614.7	1004.4	31.8577
3258.czi	12857.5	9382.4	51.0449
3258.czi	25333.2	7301.9	43.6823
3258.czi	12513.2	11394.2	18.4643
3258.czi	21764.2	6997.7	35.6271
3258.czi	25859.7	6845.6	32.2547
3258.czi	21321.4	9645	23.397
3258.czi	31433.7	2941.5	24.9002
3258.czi	18154.1	8644.6	32.9556
3258.czi	27718.8	5856.1	34.8648
3258.czi	6404.3	3849.4	42.9152
3258.czi	27676.4	6564.1	22.0189
3258.czi	27568.5	5247.2	24.752
3258.czi	4588.2	8327.5	31.2751
3258.czi	6518.8	15050.7	31.6973
3258.czi	24371.1	4531.8	71.2924
3258.czi	29709.9	5725.5	34.3374
3258.czi	21874.9	10297.1	65.8303
3258.czi	3507.7	3501.8	72.9341
3258.czi	24469.2	7540.5	22.1586
3258.czi	23076.9	10017	51.4549
3258.czi	29239.7	3059.9	21.7989
3258.czi	34437.2	1009.7	23.6042
3258.czi	26318.6	6565.7	44.7319
3258.czi	10840.6	12356.8	52.4055
3258.czi	10193.4	6559.3	98.9328
3258.czi	26262.8	2274.1	34.2076
3258.czi	9170.8	9993.9	52.946
3258.czi	4378.9	15112.1	65.0096
3258.czi	22687.4	4251.4	63.5669
3258.czi	8328.3	7004.5	35.7969
3258.czi	7492.2	13335.8	39.464
3258.czi	17449.8	7278.5	36.7652
3258.czi	23588.4	5656	49.0136
3258.czi	9542.9	9774.8	46.6258
3258.czi	13149.8	3447.6	52.795
3258.czi	4519.5	5571.9	25.2371
3258.czi	7742.3	7555.3	27.5444
3258.czi	20206.6	11210.7	57.7955
3258.czi	22587.2	10828.7	33.4114
3258.czi	29507.5	2447.3	21.2015
3258.czi	26264	2138.5	43.5345
3258.czi	4527.9	10717.3	66.7052
3258.czi	13032.4	3060.8	62.8812
3258.czi	10244.2	11973.9	23.7444
3258.czi	4736.1	4364.9	26.1307
3258.czi	32582	2140.7	40.544
3258.czi	6595.3	3583.2	34.5395
3258.czi	7370.1	9996.1	31.7802
3258.czi	5649.3	1439.4	126.4325
3258.czi	23447.6	10594.6	44.1953
3258.czi	26721.7	9440.1	45.6754
3258.czi	21876.9	6425.5	72.089
3258.czi	12842.5	7505.8	46.4299
3258.czi	27662.9	4719.3	23.9076
3258.czi	13406.2	1090.9	26.8414
3258.czi	22839.1	10376.9	22.6892
3258.czi	12043.7	12286.4	25.7454
3258.czi	18383.2	1815.5	68.7188
3258.czi	8876.6	11071.5	21.752
3258.czi	32429.4	744.52	23.988
3258.czi	22551.7	2929.2	25.7308
3258.czi	18255.1	5388	24.8661
3258.czi	12101.2	5466.4	42.688
3258.czi	4692.3	3934.2	37.0347
3258.czi	31871.7	3074.3	28.8319
3258.czi	21261.6	3156.9	72.5529
3258.czi	11834.4	10210.1	27.6091
3258.czi	25633.3	10048.6	108.7278
3258.czi	22203.6	7833.3	42.4533
3258.czi	6463.2	12547.6	43.1071
3258.czi	19228.2	5549.6	28.7097
3258.czi	5803.9	5844.8	24.7101
3258.czi	7671.6	13343	28.1666
3258.czi	11113.1	870.39	27.3158
3258.czi	19138.7	9129.1	60.9607
3258.czi	20223.6	11222.9	30.8855
3258.czi	18936.2	5698.1	22.9833
3258.czi	20149.9	7342.6	46.2653
3258.czi	27001.8	4376.8	39.6026
3258.czi	20560.1	9147.6	32.0577
3258.czi	25217	5525.8	38.7863
3258.czi	23571.3	4341.3	63.4331
3258.czi	23471.4	2289.3	62.9803
3258.czi	7669.1	13062.1	26.2117
3258.czi	21977.9	7092.5	28.604
3258.czi	6068.4	4057.7	36.2385
3258.czi	11621.4	11639.7	22.7408
3258.czi	13239.3	11279.8	28.1871
3258.czi	4426.5	4163.8	40.3554
3258.czi	19550.5	9375.3	68.812
3258.czi	25465.8	8492.5	79.3716
3258.czi	12355.8	10994.2	29.2967
3258.czi	19296.1	8936	31.3611
3258.czi	17033.4	10650.6	32.298
3258.czi	25663.5	10013.7	26.0197
3258.czi	24148.3	8732.8	32.4569
3258.czi	6629.9	1921.1	32.5247
3258.czi	27051.6	5312	24.1079
3258.czi	12705.4	11586.1	22.5818
3258.czi	23713.2	6581.6	27.9512
3258.czi	25395.6	6140.7	28.059
3258.czi	22019.2	9404.2	31.1766
3258.czi	18156.6	11803.9	75.7094
3258.czi	13338.1	10726.9	25.6529
3258.czi	24738.4	7262.1	24.2059
3258.czi	23578.2	5203.1	68.4224
3258.czi	13142.8	4487.3	41.8772
3258.czi	6730.7	6054.7	47.7521
3258.czi	2301.9	10682.8	56.8503
3258.czi	32812.8	2344.7	50.264
3258.czi	5849.2	16235	23.2513
3258.czi	31729.5	2159.2	27.5408
3258.czi	25437.9	8102.8	38.2777
3258.czi	15008.6	4026.7	72.2277
3258.czi	23261.6	10043.6	60.2088
3258.czi	6416.2	15911.9	21.3602
3258.czi	19239.1	6816.4	30.0668
3258.czi	15933	4795.4	72.2148
3258.czi	13899	9119.1	38.7163
3258.czi	10395.8	6156.5	83.7747
3258.czi	20127.6	9989.7	41.672
3258.czi	29571.7	5381.4	53.267
3258.czi	21433.7	9569	28.6013
3258.czi	8897.5	1852	39.5178
3258.czi	5127.2	14601.5	35.1195
3258.czi	6184	7841.9	74.2256
3258.czi	21072.1	4033.4	36.3178
3258.czi	32406.8	3672.5	26.6696
3258.czi	23497.1	10082.8	54.0757
3258.czi	22880	11520.5	83.4566
3258.czi	27176.1	7781.1	31.2432
3258.czi	34051.3	651.52	27.3005
3258.czi	33840.9	1177.3	31.4568
3258.czi	5883.7	10969.8	71.9558
3258.czi	22023.5	3479.3	25.7059
3258.czi	6308.6	3793.2	40.5663
3258.czi	25257.1	8578.2	30.7316
3258.czi	5828	11295.8	44.6723
3258.czi	29301.2	5429.2	34.4546
3258.czi	18855.2	9975.5	53.8888
3258.czi	6566.3	5852.4	33.3066
3258.czi	19989.1	8946.7	30.5474
3258.czi	25576	9950.2	39.932
3258.czi	7687.4	7508.1	27.1647
3258.czi	18573.8	12237	54.7642
3258.czi	24606.6	10353.4	98.5761
3258.czi	30212.3	2885.1	30.5686
3258.czi	5587.1	2275.8	49.9084
3258.czi	6900.3	10925.6	34.0263
3258.czi	26820.4	7972.2	51.6665
3258.czi	24379.1	6699.1	33.0019
3258.czi	11886.4	12223.7	83.1895
3258.czi	16919.3	11954.7	56.8608
3258.czi	22632.6	11107.5	38.4712
3258.czi	6122.6	5763.6	43.0364
3258.czi	20275.5	9760.7	88.3773
3258.czi	24750.5	5882.3	34.2701
3258.czi	12060.1	11309.4	21.7227
3258.czi	4907.6	16290.1	126.1646
3258.czi	17457.1	10396.2	47.6063
3258.czi	14462.8	3503.4	47.0087
3258.czi	12132	3611	28.9441
3258.czi	22829.7	10637.2	34.6585
3258.czi	22172	8907.6	20.1797
3258.czi	23770.3	11134.3	80.2741
3258.czi	20406.6	7263.7	32.5626
3258.czi	22135.7	9779.2	23.6784
3258.czi	1950.5	5388.6	42.7262
3258.czi	18079.4	8307.6	33.6974
3258.czi	23664.3	4301.9	89.8883
3258.czi	13236.4	988.01	59.5017
3258.czi	15268.7	3263.3	42.5184
3258.czi	27832.7	6416.3	36.2735
3258.czi	4050.2	13218.7	25.2682
3258.czi	16793.4	6507.2	67.1071
3258.czi	31781.6	1212.7	20.8923
3258.czi	22780.3	5566.9	27.598
3258.czi	19975.6	9167.2	55.8281
3258.czi	4838.7	14763.6	27.6639
3258.czi	21467.3	11449.7	51.9689
3258.czi	22003.5	4925.4	29.6452
3258.czi	14843.6	12188.1	30.9569
3258.czi	22945.4	7025.9	24.8516
3258.czi	12102.9	11326.4	20.4735
3258.czi	12023.3	12383.6	36.4514
3258.czi	26255.1	6549.6	38.8377
3258.czi	33202.8	3044.8	22.2165
3258.czi	6729.5	11188.3	24.3988
3258.czi	23775.7	7597.8	26.3862
3258.czi	25980.9	6702.7	28.8455
3258.czi	13318.7	7244	56.395
3258.czi	5739.8	2547	31.4385
3258.czi	10086.2	12936.3	28.1183
3258.czi	22037.5	4641.7	29.5954
3258.czi	29924.2	7334.8	27.5088
3258.czi	19845.2	8207.5	25.9777
3258.czi	12541.8	7018	90.1296
3258.czi	26975.7	2341.4	66.6261
3258.czi	19821.9	11850.5	25.2353
3258.czi	20630.5	10868	39.2765
3258.czi	20784.5	10018.2	51.6486
3258.czi	6393.1	3627.8	27.2724
3258.czi	31585	1216.8	19.9592
3258.czi	11458.7	8207.8	89.2656
3258.czi	14584.4	1942	47.4804
3258.czi	7632.5	13091.5	60.0033
3258.czi	20385.8	8635.6	29.5622
3258.czi	29015.1	3558.4	22.6796
3258.czi	5603.8	12036.5	32.3922
3258.czi	17348.2	7855.7	23.9648
3258.czi	12552.1	11858.4	23.5226
3258.czi	25437.2	7278.9	43.6474
3258.czi	19633.7	2878.5	81.7364
3258.czi	30855.6	4298.3	25.5818
3258.czi	28550	1709.7	26.8946
3258.czi	18793.8	11755.8	26.6469
3258.czi	7085.1	3113.4	30.3221
3258.czi	5015	2542.2	40.5977
3258.czi	26182.7	8954.4	64.5156
3258.czi	24998.2	4739.9	66.9165
3258.czi	30421.4	2715.5	27.8364
3258.czi	29515.2	4161	30.5501
3258.czi	29857.1	6686.1	62.45
3258.czi	27982.7	7108.2	37.1529
3258.czi	19284.2	7511.2	24.7558
3258.czi	28687.4	5888.9	24.3956
3258.czi	10572.6	9803.6	130.11
3258.czi	6182.1	4357.3	49.5705
3258.czi	4023.3	4996.2	30.6771
3258.czi	20777.5	10609.6	22.4581
3258.czi	12085.9	11336	20.6502
3258.czi	21871.7	8168.1	101.1424
3258.czi	18965.1	11292.8	90.7927
3258.czi	20513.2	10957.2	37.0984
3258.czi	24640.3	9999.6	21.0289
3258.czi	30001.9	3011.4	35.9339
3258.czi	31142.1	1684.8	30.6022
3258.czi	3715.9	12542.1	27.5077
3258.czi	8251.3	11182.2	27.1031
3258.czi	6622.7	7943.5	49.7431
3258.czi	14338.6	10550	54.0239
3258.czi	5725.5	9682	42.4878
3258.czi	30681.2	4726.1	23.2704
3258.czi	22320.9	2956.9	20.5834
3258.czi	3732.3	2863.8	31.8222
3258.czi	18817.2	7551.1	27.9823
3258.czi	1525.5	5227.2	54.7834
3258.czi	21654	10686.2	62.3106
3258.czi	18348.8	1927.6	60.3212
3258.czi	7748.8	2638.7	37.0019
3258.czi	28463.5	5223.6	33.4831
3258.czi	20413.2	9188.1	23.7077
3258.czi	4113.1	6514.3	29.1839
3258.czi	27159.6	8461.2	26.8104
3258.czi	14940.6	11681.3	25.5697
3258.czi	3160.1	7326.4	25.2675
3258.czi	4862.3	11094.4	30.1688
3258.czi	10633.7	2557.4	113.399
3258.czi	32366.7	1146.3	30.8066
3258.czi	27347.6	4307.8	75.9208
3258.czi	31746.1	1228.2	22.0312
3258.czi	28868.1	8654.5	28.4402
3258.czi	28850.1	3392	25.4384
3258.czi	21249.3	9423.7	39.9977
3258.czi	24976.1	5470.7	30.251
3258.czi	4297.1	4208.7	81.2062
3258.czi	23507.8	4604.7	60.2846
3258.czi	6275.8	4347.3	35.6695
3258.czi	4743.5	6694.1	35.7738
3258.czi	26477.2	2928.9	29.5389
3258.czi	5934.2	11693.6	29.4771
3258.czi	14059.8	6883.1	40.0956
3258.czi	20479.4	4247.2	23.7182
3258.czi	34538.6	783.49	60.8762
3258.czi	14321.5	8707.3	72.9691
3258.czi	29933.2	6997.9	45.6209
3258.czi	21045	10209.8	41.6313
3258.czi	11068.7	8712.4	29.6816
3258.czi	14673.1	2072.1	48.2548
3258.czi	9188.4	11183.5	72.4009
3258.czi	24360.2	6066.4	54.5289
3258.czi	21248.8	9342.7	41.5974
3258.czi	12017.4	10997.1	29.2201
3258.czi	23008.3	11453.4	43.0431
3258.czi	24706.9	7539.7	65.6837
3258.czi	14642.3	3462.9	28.9172
3258.czi	34043.7	1044.6	23.9241
3258.czi	5784.6	2484	42.8961
3258.czi	1608.2	3974.8	103.3071
3258.czi	23092.7	11385	59.2415
3258.czi	7365	12954.5	52.1032
3258.czi	15917.9	1140.6	36.9138
3258.czi	6945.9	11398.9	33.8188
3258.czi	6114.7	15211.3	38.0008
3258.czi	20211.3	4808.3	51.0342
3258.czi	19588.7	11097.6	52.933
3258.czi	6295.5	3673.8	35.4353
3258.czi	24360.1	4171.2	48.5524
3258.czi	26600.4	6588.7	55.4298
3258.czi	31800	859.94	53.5556
3258.czi	25662.2	8632.5	37.419
3258.czi	8597.2	6580.8	31.6241
3258.czi	19993.7	12025.6	27.1504
3258.czi	23967.4	6761.7	20.6558
3258.czi	19900.3	4586.4	88.9585
3258.czi	23614.3	11148.8	24.5113
3258.czi	13685.8	4509.7	68.7044
3258.czi	15468.9	4712.5	39.5613
3258.czi	26569.2	6763.2	34.3296
3258.czi	33358.2	1634.2	25.4267
3258.czi	10964.8	2314.6	50.7017
3258.czi	7273.6	15194.3	38.3759
3258.czi	29526.6	7669	28.7229
3258.czi	26670.6	6730.8	41.2189
3258.czi	21275.8	2121.8	44.9568
3258.czi	8897.4	7064.9	54.9658
3258.czi	29851.5	6903.9	28.3427
3258.czi	16022.9	10125.4	28.6214
3258.czi	20694.3	11696.4	40.7736
3258.czi	9459.6	11254.5	112.3112
3258.czi	32829.7	1603.4	83.9894
3258.czi	10643.6	722.96	53.5236
3258.czi	22364.4	8969.5	50.2188
3258.czi	4630.8	12447.1	38.9578
3258.czi	1681.7	5827.8	181.6397
3258.czi	25678.7	7007.2	52.6254
3258.czi	26055.2	1803.5	32.7075
3258.czi	27543.4	5731.4	22.6429
3258.czi	18254	6348.1	94.1373
3258.czi	4842	12429	35.196
3258.czi	3259.4	7749.8	38.9222
3258.czi	7051.7	4474.6	25.7584
3258.czi	17113.7	4760.2	26.9618
3258.czi	7001.1	8627.3	28.9008
3258.czi	8980.7	12648.4	75.3717
3258.czi	11147.6	3864.7	48.1342
3258.czi	23222.5	10130.3	36.6661
3258.czi	13620.2	11125	31.9343
3258.czi	13414.2	6662.1	81.9017
3258.czi	22296.4	9256.9	20.9699
3258.czi	15627.2	5030.2	29.2622
3258.czi	18802	7803.6	52.8379
3258.czi	32023	1595	21.5882
3258.czi	22119.5	10670.3	37.9505
3258.czi	24649.8	4609.4	29.923
3258.czi	8063.5	10091.4	23.775
3258.czi	25504.3	5629.2	22.1342
3258.czi	10694.3	9224	66.3234
3258.czi	30273.8	3015.6	33.9288
3258.czi	2153.5	6072.8	27.5034
3258.czi	23413.6	6956.1	43.1663
3258.czi	4323.4	4144.2	36.4046
3258.czi	17590.4	2383.5	49.4344
3258.czi	17668.2	6411.1	22.0189
3258.czi	25922	7720.4	34.8512
3258.czi	2713.6	11570.5	23.935
3258.czi	23669.6	2152.6	28.0347
3258.czi	5594.3	6819.9	31.7001
3258.czi	29833.6	5990	26.7578
3258.czi	7103.4	11809.6	96.3305
3258.czi	24298	8571.5	25.4008
3258.czi	7728.8	1433.1	24.3338
3258.czi	21135.3	11554.4	27.9802
3258.czi	21764.1	6137.5	79.9889
3258.czi	29311.8	3342.8	24.4126
3258.czi	7673.2	7920.3	85.6978
3258.czi	21915.6	7083.9	31.4153
3258.czi	26177	5908.8	32.2493
3258.czi	16033.1	9584.5	26.1428
3258.czi	27029.1	7938	23.8405
3258.czi	10598.1	12684.5	28.2973
3258.czi	22564.5	11338.2	21.4031
3258.czi	29976.9	5222	23.9764
3258.czi	9650.6	8418.4	59.6332
3258.czi	14507.8	1662.9	42.4079
3258.czi	16911.8	3664.9	28.5069
3258.czi	27639	6637.5	22.0755
3258.czi	7744.7	9006.9	36.2144
3258.czi	11000.6	9613.1	75.5578
3258.czi	7925.9	8617.1	69.7444
3258.czi	31833.1	1725	33.4756
3258.czi	5117.2	4291.2	73.6834
3258.czi	22466.4	11293.1	73.6733
3258.czi	5973	4365.7	43.274
3258.czi	23122.1	6661.7	61.003
3258.czi	6986.2	12517.4	28.0156
3258.czi	13704.5	3438.9	28.3566
3258.czi	6640.2	9138.6	33.9389
3258.czi	18930.5	7853.6	47.9177
3258.czi	11730.5	12742.5	63.2251
3258.czi	7972.1	8065	52.1246
3258.czi	18850.7	5636.8	23.8713
3258.czi	22600.8	9255.2	115.8288
3258.czi	6057.7	13336.5	29.6518
3258.czi	25284.9	7829	22.7376
3258.czi	25893.3	8673.9	42.0349
3258.czi	4726.2	5070	27.0441
3258.czi	6211.1	11412	25.7514
3258.czi	18625.9	7786.8	24.5525
3258.czi	19582.3	11090.6	32.4852
3258.czi	21456.2	8412.2	24.0097
3258.czi	6052	7127.8	64.0506
3258.czi	28514.1	7895.1	25.0833
3258.czi	26077.9	5901.7	19.9622
3258.czi	4815.2	16189.3	60.1847
3258.czi	2640.2	11469.1	28.4558
3258.czi	7356.3	1218.8	59.1386
3258.czi	24976.9	6079.4	33.0335
3258.czi	27943.6	2428.5	51.0868
3258.czi	31759.1	1159	19.9825
3258.czi	12794.4	11567.9	83.1414
3258.czi	11125.5	6993.5	52.3207
3258.czi	28359.8	6131.3	31.5329
3258.czi	20825.7	9839.5	41.8786
3258.czi	35283.9	976.38	27.155
3258.czi	27693.4	1478	25.247
3258.czi	30798.6	800.94	51.1002
3258.czi	27325.7	6810.8	24.0055
3258.czi	26073.7	7871.4	24.7387
3258.czi	17774	10468.8	76.6806
3258.czi	30613.7	2836.1	44.1166
3258.czi	9304.1	11434.8	23.9421
3258.czi	25915.4	6560.2	37.6006
3258.czi	26599.4	6615.1	40.3813
3258.czi	13541.6	6007.3	39.7613
